reference,ean,mpn,upc,product_id,parent_product_id,stock,total_sold,stock_cost_ex,stock_cost_inc,cost_price_import_tax,actual_cost_price_ex,actual_cost_price_inc,price_inc,price_ex,price_sale_inc,price_sale_ex,price_rrp_inc,price_rrp_ex,cost_price_inc,cost_price_ex,name,title,parent_title,parent_reference,attribute_summary,model,product_url,num_sold_period,avg_sold_period,weeks_cover,bundled
0004804100,5060999708641,,,21834,7399,114,,,,,,,125.000,104.167,125.000,104.167,0.000,0.000,,,ASHWOOD,"Three Section A4 Croc Print Leather Work Bag Ice Grey – A4 Work Bag","Three Section A4 Croc Print Leather Work Bag Ice Grey – A4 Work Bag",00048041,"Size: One Size","A4 WORKBAG",ladies-c3/leather-handbags-c10/three-section-a4-croc-print-leather-work-bag-ice-grey-a4-work-bag-p7399,0,0,0,N
0004931800,,,,23065,7931,111,,,,,,,115.000,95.833,59.990,49.992,0.000,0.000,,,ASHWOOD,"Ashwood Real Leather Hobo Shoulder Bag 2 Tone Tan: 64203","Ashwood Real Leather Hobo Shoulder Bag 2 Tone Tan: 64203",00049318,"Size: One Size",64203,ladies-c3/leather-handbags-c10/ashwood-real-leather-hobo-shoulder-bag-2-tone-tan-64203-p7931,1,0.02,5781,N
0004301300,5060999703400,,,18600,6041,109,,,,,,,64.990,54.158,29.990,24.992,0.000,0.000,,,ASHWOOD,"Ashwood Zip Top Leather Cross Body Bag Green: SB Buckle","Ashwood Zip Top Leather Cross Body Bag Green: SB Buckle",00043013,"Size: One Size","SB CROSS BODY",ladies-c3/ashwood-zip-top-leather-cross-body-bag-green-sb-buckle-p6041,13,0.25,436,N
0004474800,,,,19674,6502,108,,,,,,,70.000,58.333,70.000,58.333,0.000,0.000,,,ASHWOOD,"Women's Leather Shoulder Handbag Tan: 63788","Women's Leather Shoulder Handbag Tan: 63788",00044748,"Size: One Size",63788,ladies-c3/womens-leather-shoulder-handbag-tan-63788-p6502,2,0.04,2805,N
0004475500,,,,19681,6509,107,,,,,,,54.990,45.825,54.990,45.825,0.000,0.000,,,ASHWOOD,"Women's Leather Shoulder Handbag Black: 63790","Women's Leather Shoulder Handbag Black: 63790",00044755,"Size: One Size",63790,ladies-c3/womens-leather-shoulder-handbag-black-63790-p6509,0,0,0,N
0004508800,,,,19907,6611,105,,,,,,,59.990,49.992,59.990,49.992,0.000,0.000,,,ASHWOOD,"Ashwood Crocodile Print Cross Body Bag Green/croc: C-50 Croc","Ashwood Crocodile Print Cross Body Bag Green/croc: C-50 Croc",00045088,"Size: One Size","c-50 croc",ladies-c3/ashwood-crocodile-print-cross-body-bag-green-croc-c-50-croc-p6611,0,0,0,N
0004508500,,,,19901,6605,100,,,,,,,54.990,45.825,54.990,45.825,0.000,0.000,,,ASHWOOD,"Women's Leather Shoulder Handbag Green/croc: 63790 Croc","Women's Leather Shoulder Handbag Green/croc: 63790 Croc",00045085,"Size: One Size","63790 croc",ladies-c3/womens-leather-shoulder-handbag-green-croc-63790-croc-p6605,0,0,0,N
0004530100,5060999702779,,,20100,6769,100,,,,,,,79.990,66.658,79.990,66.658,0.000,0.000,,,ASHWOOD,"Ashwood Vegetable Tanned Leather Cross Body Bag Brown/vt: 20-186","Ashwood Vegetable Tanned Leather Cross Body Bag Brown/vt: 20-186",00045301,"Size: One Size",20-186,ladies-c3/ashwood-vegetable-tanned-leather-cross-body-bag-brown-vt-20-186-p6769,2,0.04,2597,N
0003956100,,,,14592,4118,99,,,,,,,29.990,24.992,29.990,24.992,0.000,0.000,,,ASHWOOD,"Women's Suede Sheepskin Gloves Black/ Black : DB906","Women's Suede Sheepskin Gloves Black/ Black : DB906",00039561,"Size: M/L",DB906,ladies-c3/accessories-c24/gloves-c102/womens-suede-sheepskin-gloves-black-black-db906-p4118,7,0.13,736,N
0004474500,,,,19671,6499,99,,,,,,,70.000,58.333,70.000,58.333,0.000,0.000,,,ASHWOOD,"Women's Leather Shoulder Handbag Black: 63788","Women's Leather Shoulder Handbag Black: 63788",00044745,"Size: One Size",63788,ladies-c3/womens-leather-shoulder-handbag-black-63788-p6499,3,0.06,1716,N
0004507300,,,,19889,6593,99,,,,,,,59.990,49.992,59.990,49.992,0.000,0.000,,,ASHWOOD,"Women's Leather Shoulder Handbag Green/croc: 63786 Croc","Women's Leather Shoulder Handbag Green/croc: 63786 Croc",00045073,"Size: One Size","63786 croc",ladies-c3/womens-leather-shoulder-handbag-green-croc-63786-croc-p6593,1,0.02,5156,N
0004474000,,,,19666,6494,98,,,,,,,54.990,45.825,54.990,45.825,0.000,0.000,,,ASHWOOD,"Women's Leather Shoulder Handbag Black: 63787","Women's Leather Shoulder Handbag Black: 63787",00044740,"Size: One Size",63787,ladies-c3/womens-leather-shoulder-handbag-black-63787-p6494,3,0.06,1698,N
0004475800,,,,19684,6512,97,,,,,,,54.990,45.825,54.990,45.825,0.000,0.000,,,ASHWOOD,"Women's Leather Shoulder Handbag Tan: 63790","Women's Leather Shoulder Handbag Tan: 63790",00044758,"Size: One Size",63790,ladies-c3/womens-leather-shoulder-handbag-tan-63790-p6512,1,0.02,5052,N
0004522900,,,,20033,6703,97,,,,,,,34.990,29.158,34.990,29.158,0.000,0.000,,,ASHWOOD,"14 Card RFID Protected Large Leather Purse Black: S1","14 Card RFID Protected Large Leather Purse Black: S1",00045229,"Size: One Size",s1,ladies-c3/14-card-rfid-protected-large-leather-purse-black-s1-p6703,43,0.83,117,N
0003954401,,,,22573,7694,97,,,,,,,29.990,24.992,29.990,24.992,0.000,0.000,,,ASHWOOD,"Women's Suede Sheepskin Gloves Brown : DB906","Women's Suede Sheepskin Gloves Brown : DB906",00039544,"Size: S/M",DB906,sheepskin-fur-c5/sheepskin-gloves-c28/womens-suede-sheepskin-gloves-brown-db906-p7694,1,0.02,5052,N
0003956101,,,,14593,4118,96,,,,,,,29.990,24.992,29.990,24.992,0.000,0.000,,,ASHWOOD,"Women's Suede Sheepskin Gloves Black/ Black : DB906","Women's Suede Sheepskin Gloves Black/ Black : DB906",00039561,"Size: S/M",DB906,ladies-c3/accessories-c24/gloves-c102/womens-suede-sheepskin-gloves-black-black-db906-p4118,16,0.31,312,N
0004508200,,,,19898,6602,96,,,,,,,64.990,54.158,64.990,54.158,0.000,0.000,,,ASHWOOD,"Leather Three Section Cross Body Bag Green/croc: 63789 Croc","Leather Three Section Cross Body Bag Green/croc: 63789 Croc",00045082,"Size: One Size","63789 croc",ladies-c3/leather-three-section-cross-body-bag-green-croc-63789-croc-p6602,2,0.04,2494,N
0004926500,,,,23085,7951,96,,,,,,,110.000,91.667,54.990,45.825,0.000,0.000,,,ASHWOOD,"Ashwood Real Leather Crossbody Bag with Webbing Strap Parafin: 64296","Ashwood Real Leather Crossbody Bag with Webbing Strap Parafin: 64296",00049265,"Size: One Size",64296,ladies-c3/leather-handbags-c10/ashwood-real-leather-crossbody-bag-with-webbing-strap-parafin-64296-p7951,0,0,0,N
0004504800,5060999705299,,,19932,6633,95,,,,,,,59.990,49.992,29.990,24.992,0.000,0.000,,,ASHWOOD,"Tab Small Zip Top Leather Cross Body Bag Cognac/Croc","Tab Small Zip Top Leather Cross Body Bag Cognac/Croc",00045048,"Size: One Size",TAB,ladies-c3/tab-small-zip-top-leather-cross-body-bag-cognac-croc-p6633,5,0.1,988,N
0004532400,,,,20113,6779,95,,,,,,,59.990,49.992,59.990,49.992,0.000,0.000,,,ASHWOOD,"Ashwood Leather Crossbody Bag - Black: CB-3 (63014) ","Ashwood Leather Crossbody Bag - Black: CB-3 (63014) ",00045324,"Size: One Size",63014/cb3,ladies-c3/ashwood-leather-crossbody-bag-black-cb-3-63014-p6779,4,0.08,1235,N
0003954400,,,,22572,7694,95,,,,,,,29.990,24.992,29.990,24.992,0.000,0.000,,,ASHWOOD,"Women's Suede Sheepskin Gloves Brown : DB906","Women's Suede Sheepskin Gloves Brown : DB906",00039544,"Size: M/L",DB906,sheepskin-fur-c5/sheepskin-gloves-c28/womens-suede-sheepskin-gloves-brown-db906-p7694,2,0.04,2468,N
0004926000,,,,23074,7940,95,,,,,,,139.000,115.833,69.490,57.908,0.000,0.000,,,ASHWOOD,"Ashwood Real Leather Flapover Backpack Parafin: 64257","Ashwood Real Leather Flapover Backpack Parafin: 64257",00049260,"Size: One Size",64257,ladies-c3/leather-handbags-c10/ashwood-real-leather-flapover-backpack-parafin-64257-p7940,1,0.02,4948,N
0004507600,,,,19892,6596,94,,,,,,,54.990,45.825,54.990,45.825,0.000,0.000,,,ASHWOOD,"Women's Leather Shoulder Handbag Green/croc: 63787 Croc","Women's Leather Shoulder Handbag Green/croc: 63787 Croc",00045076,"Size: One Size","63787 croc",ladies-c3/womens-leather-shoulder-handbag-green-croc-63787-croc-p6596,5,0.1,977,N
0004081401,,,,22575,7695,93,,,,,,,29.990,24.992,29.990,24.992,0.000,0.000,,,ASHWOOD,"Women's Suede Sheepskin Gloves Taupe : DB906","Women's Suede Sheepskin Gloves Taupe : DB906",00040814,"Size: S/M",DB906,sheepskin-fur-c5/sheepskin-gloves-c28/womens-suede-sheepskin-gloves-taupe-db906-p7695,6,0.12,806,N
0003934100,,,,14517,4056,92,,,,,,,24.990,20.825,24.990,20.825,0.000,0.000,,,"MARTA PONTI","Marta Ponti Luxury Leather Wallet Black : MP B21P046","Marta Ponti Luxury Leather Wallet Black : MP B21P046",00039341,"Size: One Size","MP B21P046",mens-c4/accessories-c27/marta-ponti-luxury-leather-wallet-black-mp-b21p046-p4056,1,0.02,4792,N
0003875800,,,,14113,3908,91,,,,,,,39.990,33.325,39.990,33.325,0.000,0.000,,,ASHWOOD,"Leather Embossed Bandana Face Mask Black : Jose","Leather Embossed Bandana Face Mask Black : Jose",00038758,"Size: S/M","FACE MASK",mens-c4/accessories-c27/leather-embossed-bandana-face-mask-black-jose-p3908,0,0,0,N
0004081400,,,,22574,7695,91,,,,,,,29.990,24.992,29.990,24.992,0.000,0.000,,,ASHWOOD,"Women's Suede Sheepskin Gloves Taupe : DB906","Women's Suede Sheepskin Gloves Taupe : DB906",00040814,"Size: M/L",DB906,sheepskin-fur-c5/sheepskin-gloves-c28/womens-suede-sheepskin-gloves-taupe-db906-p7695,9,0.17,526,N
0004928500,,,,23033,7899,89,,,,,,,110.000,91.667,59.990,49.992,0.000,0.000,,,ASHWOOD,"Ashwood Real Leather Top Zip Crossbody Bag Parafin: 63931","Ashwood Real Leather Top Zip Crossbody Bag Parafin: 63931",00049285,"Size: One Size",63931,ladies-c3/leather-handbags-c10/ashwood-real-leather-top-zip-crossbody-bag-parafin-63931-p7899,0,0,0,N
0004989000,5061042996824,,,23604,8111,89,,,,,,,119.000,99.167,119.000,99.167,0.000,0.000,,,ASHWOOD,"Bridge Croc Print Leather Shoulder Bag Black/croc: bc2","Bridge Croc Print Leather Shoulder Bag Black/croc: bc2",00049890,"Size: One Size",bc2,ladies-c3/leather-handbags-c10/bridge-croc-print-leather-shoulder-bag-black-croc-bc2-p8111,0,0,0,N
0001021300,,,,14233,3941,88,,,,,,,29.990,24.992,29.990,24.992,0.000,0.000,,,ASHWOOD,"Classic Leather Baseball Cap Cream : Kanye","Classic Leather Baseball Cap Cream : Kanye",00010213,"Size: One Size","BASEBALL CAPS",gift-accessories-c8/hats-c44/classic-leather-baseball-cap-cream-kanye-p3941,3,0.06,1525,N
0004873000,,,,22570,7693,88,,,,,,,29.990,24.992,29.990,24.992,0.000,0.000,,,ASHWOOD,"Women's Suede Sheepskin Gloves Black/brissa : DB906","Women's Suede Sheepskin Gloves Black/brissa : DB906",00048730,"Size: M/L",DB906,sheepskin-fur-c5/sheepskin-gloves-c28/womens-suede-sheepskin-gloves-black-brissa-db906-p7693,8,0.15,572,N
0004925900,,,,23073,7939,88,,,,,,,139.000,115.833,69.490,57.908,0.000,0.000,,,ASHWOOD,"Ashwood Real Leather Flapover Backpack Cotswold Navy: 64257","Ashwood Real Leather Flapover Backpack Cotswold Navy: 64257",00049259,"Size: One Size",64257,ladies-c3/leather-handbags-c10/ashwood-real-leather-flapover-backpack-cotswold-navy-64257-p7939,0,0,0,N
0004926200,,,,23080,7946,87,,,,,,,110.000,91.667,54.990,45.825,0.000,0.000,,,ASHWOOD,"Ashwood Real Leather Crossbody Bag with Webbing Strap 2 Tone Tan: 64296","Ashwood Real Leather Crossbody Bag with Webbing Strap 2 Tone Tan: 64296",00049262,"Size: One Size",64296,ladies-c3/leather-handbags-c10/ashwood-real-leather-crossbody-bag-with-webbing-strap-2-tone-tan-64296-p7946,0,0,0,N
0004593100,5060999706043,,,20707,6958,86,,,,,,,99.990,83.325,99.990,83.325,0.000,0.000,,,ASHWOOD,"Convertible Leather Tote Backpack Black/tan: 62833","Convertible Leather Tote Backpack Black/tan: 62833",00045931,"Size: One Size",62833,handbags-c6/convertible-leather-tote-backpack-black-tan-62833-p6958,2,0.04,2234,N
0000853300,,,,17361,5612,85,,,,,,,59.990,49.992,29.990,24.992,0.000,0.000,,,ASHWOOD,"Ashwood Curve  Zip Top Leather Cross Body Bag  Gray: 63028","Ashwood Curve  Zip Top Leather Cross Body Bag  Gray: 63028",00008533,"Size: One Size",CURVE,ladies-c3/ashwood-curve-zip-top-leather-cross-body-bag-gray-63028-p5612,4,0.08,1105,N
0004804000,5060999708658,,,21832,7397,85,,,,,,,110.000,91.667,110.000,91.667,0.000,0.000,,,ASHWOOD,"Medium Leather Shoulder Bag: 6052680","Medium Leather Shoulder Bag: 6052680",00048040,"Size: One Size",6052680,ladies-c3/leather-handbags-c10/medium-leather-shoulder-bag-6052680-p7397,0,0,0,N
0004929800,,,,23022,7888,85,,,,,,,129.000,107.500,59.990,49.992,0.000,0.000,,,ASHWOOD,"Real Leather Tote Bag Parafin: 63754","Real Leather Tote Bag Parafin: 63754",00049298,"Size: One Size",63754,ladies-c3/leather-handbags-c10/real-leather-tote-bag-parafin-63754-p7888,0,0,0,N
0004930100,,,,23025,7891,85,,,,,,,129.000,107.500,59.990,49.992,0.000,0.000,,,ASHWOOD,"Real Leather Tote Bag Sodalite Blue: 63754","Real Leather Tote Bag Sodalite Blue: 63754",00049301,"Size: One Size",63754,ladies-c3/leather-handbags-c10/real-leather-tote-bag-sodalite-blue-63754-p7891,0,0,0,N
0004927700,,,,23001,7867,83,,,,,,,125.000,104.167,59.990,49.992,0.000,0.000,,,ASHWOOD,"Ashwood Real Leather Crossbody Bag:Cotwold Navy 62879","Ashwood Real Leather Crossbody Bag:Cotwold Navy 62879",00049277,"Size: One Size",62879,ladies-c3/leather-handbags-c10/ashwood-real-leather-crossbody-bag-cotwold-navy-62879-p7867,0,0,0,N
0004929900,,,,23023,7889,83,,,,,,,129.000,107.500,59.990,49.992,0.000,0.000,,,ASHWOOD,"Real Leather Tote Bag Rasberry Sorbet: 63754","Real Leather Tote Bag Rasberry Sorbet: 63754",00049299,"Size: One Size",63754,ladies-c3/leather-handbags-c10/real-leather-tote-bag-rasberry-sorbet-63754-p7889,0,0,0,N
0005023700,5061042995278,,,24238,8419,83,,,,,,,59.990,49.992,59.990,49.992,0.000,0.000,,,ASHWOOD,"Ashwood Leather Crossbody Smart Phone Bag Cognac: D-99","Ashwood Leather Crossbody Smart Phone Bag Cognac: D-99",00050237,"Size: One Size",d-99,ladies-c3/ashwood-leather-crossbody-smart-phone-bag-cognac-d-99-p8419,0,0,0,N
0003875801,,,,14114,3908,82,,,,,,,39.990,33.325,39.990,33.325,0.000,0.000,,,ASHWOOD,"Leather Embossed Bandana Face Mask Black : Jose","Leather Embossed Bandana Face Mask Black : Jose",00038758,"Size: M/L","FACE MASK",mens-c4/accessories-c27/leather-embossed-bandana-face-mask-black-jose-p3908,0,0,0,N
0004925800,,,,23071,7937,82,,,,,,,139.000,115.833,69.490,57.908,0.000,0.000,,,ASHWOOD,"Ashwood Real Leather Flapover Backpack 2 Tone Tan: 64257","Ashwood Real Leather Flapover Backpack 2 Tone Tan: 64257",00049258,"Size: One Size",64257,ladies-c3/leather-handbags-c10/ashwood-real-leather-flapover-backpack-2-tone-tan-64257-p7937,2,0.04,2130,N
0003702900,,,,12659,3404,81,,,,,,,9.990,8.325,9.990,8.325,0.000,0.000,,,ASHWOOD,"Sheepskin Boot Key Ring : Brown/Snuff","Sheepskin Boot Key Ring : Brown/Snuff",00037029,"Size: One Size","ASHWOOD KEYRING",ladies-c3/accessories-c24/key-rings-c103/sheepskin-boot-key-ring-brown-snuff-p3404,0,0,0,N
0004873001,,,,22571,7693,81,,,,,,,29.990,24.992,29.990,24.992,0.000,0.000,,,ASHWOOD,"Women's Suede Sheepskin Gloves Black/brissa : DB906","Women's Suede Sheepskin Gloves Black/brissa : DB906",00048730,"Size: S/M",DB906,sheepskin-fur-c5/sheepskin-gloves-c28/womens-suede-sheepskin-gloves-black-brissa-db906-p7693,16,0.31,263,N
0004927100,,,,23051,7917,81,,,,,,,110.000,91.667,49.990,41.658,0.000,0.000,,,ASHWOOD,"Ashwood Women's Curved Leather Shoulder Bag 2 Tone Tan: 64192","Ashwood Women's Curved Leather Shoulder Bag 2 Tone Tan: 64192",00049271,"Size: One Size",64192,ladies-c3/leather-handbags-c10/ashwood-womens-curved-leather-shoulder-bag-2-tone-tan-64192-p7917,0,0,0,N
0000852900,,,,17369,5620,80,,,,,,,59.990,49.992,29.990,24.992,0.000,0.000,,,ASHWOOD,"Ashwood Curve  Zip Top Leather Cross Body Bag Tan: 63028","Ashwood Curve  Zip Top Leather Cross Body Bag Tan: 63028",00008529,"Size: One Size",CURVE,ladies-c3/ashwood-curve-zip-top-leather-cross-body-bag-tan-63028-p5620,22,0.42,189,N
0005023800,5061042995261,,,24237,8418,80,,,,,,,59.990,49.992,59.990,49.992,0.000,0.000,,,ASHWOOD,"Ashwood Leather Crossbody Smart Phone Bag Brown: D-99","Ashwood Leather Crossbody Smart Phone Bag Brown: D-99",00050238,"Size: One Size",d-99,ladies-c3/ashwood-leather-crossbody-smart-phone-bag-brown-d-99-p8418,0,0,0,N
0003933500,,,,14521,4060,79,,,,,,,19.990,16.658,19.990,16.658,0.000,0.000,,,"MARTA PONTI","Marta Ponti Luxury Slim Leather Wallet Black :  MP B21P052","Marta Ponti Luxury Slim Leather Wallet Black :  MP B21P052",00039335,"Size: One Size","MP B21P052",mens-c4/accessories-c27/marta-ponti-luxury-slim-leather-wallet-black-mp-b21p052-p4060,0,0,0,N
0004673500,5060999706883,,,21095,7109,79,,,,,,,39.990,33.325,39.990,33.325,0.000,0.000,,,ASHWOOD,"Men's RFID Leather Gift Set French Nappa brown: Pilgrim","Men's RFID Leather Gift Set French Nappa brown: Pilgrim",00046735,"Size: One Size","mens gift set",gift-accessories-c8/wallets-c16/mens-rfid-leather-gift-set-french-nappa-brown-pilgrim-p7109,0,0,0,N
0003971000,,,,14669,4138,78,,,,,,,29.990,24.992,29.990,24.992,0.000,0.000,,,ASHWOOD,"Mens Leather Sheepskin Gloves Black: DB-905","Mens Leather Sheepskin Gloves L-blk: DB-905",00039710,"Size: S/M",DB905,mens-c4/mens-leather-sheepskin-gloves-l-blk-db-905-p4138,1,0.02,4063,N
0004050600,,,,15089,4333,78,,,,,,,59.990,49.992,29.990,24.992,0.000,0.000,,,ASHWOOD,"Womens Tab Small Zip Top Leather Cross Body Bag Blue","Tab Small Zip Top Leather Cross Body Bag Blue",00040506,"Size: One Size",TAB,ladies-c3/tab-small-zip-top-leather-cross-body-bag-blue-p4333,9,0.17,451,N
0004525000,,,,20054,6724,78,,,,,,,29.990,24.992,29.990,24.992,0.000,0.000,,,ASHWOOD,"14 Card RFID Protected XL Leather Purse Navy: S-4","14 Card RFID Protected XL Leather Purse Navy: S-4",00045250,"Size: One Size",s4,ladies-c3/14-card-rfid-protected-xl-leather-purse-navy-s-4-p6724,0,0,0,N
0004927900,,,,23004,7870,78,,,,,,,125.000,104.167,59.990,49.992,0.000,0.000,,,ASHWOOD,"Ashwood Real Leather Crossbody Bag:Parafin 62879 ","Ashwood Real Leather Crossbody Bag:Parafin 62879 ",00049279,"Size: One Size",62879,ladies-c3/leather-handbags-c10/ashwood-real-leather-crossbody-bag-parafin-62879-p7870,0,0,0,N
0004934500,,,,23014,7880,78,,,,,,,79.000,65.833,39.990,33.325,0.000,0.000,,,ASHWOOD,"Real Leather Saddle Crossbody Bag Raspberry Sorbet: 63753","Real Leather Saddle Crossbody Bag Raspberry Sorbet: 63753",00049345,"Size: One Size",63753,ladies-c3/leather-handbags-c10/real-leather-saddle-crossbody-bag-raspberry-sorbet-63753-p7880,0,0,0,N
0004934700,,,,23016,7882,78,,,,,,,79.000,65.833,39.990,33.325,0.000,0.000,,,ASHWOOD,"Real Leather Saddle Crossbody Bag Sodalite Blue: 63753","Real Leather Saddle Crossbody Bag Sodalite Blue: 63753",00049347,"Size: One Size",63753,ladies-c3/leather-handbags-c10/real-leather-saddle-crossbody-bag-sodalite-blue-63753-p7882,0,0,0,N
0003933100,,,,14519,4058,77,,,,,,,34.990,29.158,34.990,29.158,0.000,0.000,,,"MARTA PONTI","Marta Ponti Luxury Leather Wallet Black : MP B21P049 ","Marta Ponti Luxury Leather Wallet Black : MP B21P049 ",00039331,"Size: One Size","MP B21P049",mens-c4/accessories-c27/marta-ponti-luxury-leather-wallet-black-mp-b21p049-p4058,0,0,0,N
0003973100,,,,22576,7696,77,,,,,,,29.990,24.992,29.990,24.992,0.000,0.000,,,ASHWOOD,"Womens Leather Sheepskin Mittens Blk-l: Mittens 2020","Womens Leather Sheepskin Mittens Blk-l: Mittens 2020",00039731,"Size: M/L","MITTENS 2020",sheepskin-fur-c5/sheepskin-gloves-c28/womens-leather-sheepskin-mittens-blk-l-mittens-2020-p7696,20,0.38,200,N
0004524000,,,,20044,6714,76,,,,,,,39.990,33.325,39.990,33.325,0.000,0.000,,,ASHWOOD,"14 Card RFID Protected XL Leather Purse Two Tone Tan: S2","14 Card RFID Protected XL Leather Purse Two Tone Tan: S2",00045240,"Size: One Size",s2,ladies-c3/purses-c22/14-card-rfid-protected-xl-leather-purse-two-tone-tan-s2-p6714,26,0.5,152,N
0004925600,,,,23079,7945,76,,,,,,,110.000,91.667,54.990,45.825,0.000,0.000,,,ASHWOOD,"Ashwood Real Leather Flapover Crossbody Bag Parafin: 64295","Ashwood Real Leather Flapover Crossbody Bag Parafin: 64295",00049256,"Size: One Size",64295,ladies-c3/leather-handbags-c10/ashwood-real-leather-flapover-crossbody-bag-parafin-64295-p7945,0,0,0,N
0003973101,,,,22577,7696,75,,,,,,,29.990,24.992,29.990,24.992,0.000,0.000,,,ASHWOOD,"Womens Leather Sheepskin Mittens Blk-l: Mittens 2020","Womens Leather Sheepskin Mittens Blk-l: Mittens 2020",00039731,"Size: S/M","MITTENS 2020",sheepskin-fur-c5/sheepskin-gloves-c28/womens-leather-sheepskin-mittens-blk-l-mittens-2020-p7696,23,0.44,170,N
0004927000,,,,23052,7918,75,,,,,,,110.000,91.667,49.990,41.658,0.000,0.000,,,ASHWOOD,"Ashwood Women's Curved Leather Shoulder Bag Black: 64192","Ashwood Women's Curved Leather Shoulder Bag Black: 64192",00049270,"Size: One Size",64192,ladies-c3/leather-handbags-c10/ashwood-womens-curved-leather-shoulder-bag-black-64192-p7918,0,0,0,N
0004475300,,,,19679,6507,74,,,,,,,64.990,54.158,64.990,54.158,0.000,0.000,,,ASHWOOD,"Leather Three Section Cross Body Bag Tan: 63789","Leather Three Section Cross Body Bag Tan: 63789",00044753,"Size: One Size",63789,ladies-c3/leather-three-section-cross-body-bag-tan-63789-p6507,11,0.21,350,N
0004516401,,,,19983,6676,74,,,,,,,49.990,41.658,29.990,24.992,0.000,0.000,,,ASHWOOD,"Sheepskin Fingerless Patch Mittens Grey: P734 ","Sheepskin Fingerless Patch Mittens Grey: P734 ",00045164,"Size: M/L",p734,ladies-c3/sheepskin-fingerless-patch-mittens-grey-p734-p6676,25,0.48,154,N
0004931600,,,,23064,7930,74,,,,,,,129.000,107.500,64.490,53.742,0.000,0.000,,,ASHWOOD,"Ashwood Real Leather Hobo Shoulder Bag Parafin: 64202","Ashwood Real Leather Hobo Shoulder Bag Parafin: 64202",00049316,"Size: One Size",64202,ladies-c3/leather-handbags-c10/ashwood-real-leather-hobo-shoulder-bag-parafin-64202-p7930,0,0,0,N
0004926300,,,,23082,7948,74,,,,,,,110.000,91.667,54.990,45.825,0.000,0.000,,,ASHWOOD,"Ashwood Real Leather Crossbody Bag with Webbing Strap Gumdrop Green: 64296","Ashwood Real Leather Crossbody Bag with Webbing Strap Gumdrop Green: 64296",00049263,"Size: One Size",64296,ladies-c3/leather-handbags-c10/ashwood-real-leather-crossbody-bag-with-webbing-strap-gumdrop-green-64296-p7948,0,0,0,N
