# ----------------------------------------
# Report CSV Export
# Account: Leather Company
# Property: Leather Company - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20231130
# End date: 20240227
Landing page + query string,Organic Google Search clicks,Organic Google Search impressions,Organic Google Search click through rate,Organic Google Search average position,Users,Engaged sessions,Engagement rate,Average engagement time,Event count,Conversions,Ad revenue
/gift-accessories-c8/cleaning-products-c40/collonil-waterproofing-and-uv-protection-water-stop-spray-100ml-p2645,53,3695,0.014343707713125846,25.36941813261164,48,36,0.7058823529411765,34.104166666666664,356,0,0
/gift-accessories-c8/leather-aprons-c198,53,9394,0.005641899084522036,11.238769427294017,48,30,0.6122448979591837,24.354166666666668,355,0,0
/mens-c4/leather-jackets-c25/black-t1,53,16915,0.003133313626958321,11.622051433638783,52,40,0.6896551724137931,49.01923076923077,477,0,0
/sheepskin-fur-c5/sheepskin-footwear-c46/womens-classic-suede-sheepskin-slippers-pink-fen-ladies-p4040,53,20475,0.0025885225885225885,24.382026862026862,60,41,0.6029411764705882,33.9,542,3,0
/gift-accessories-c8/ladies-gloves-c38/size-xs-t15,52,952,0.0546218487394958,9.447478991596638,97,52,0.52,23.948453608247423,639,0,0
/handbags-c6/cross-body-bag-c87/tan-t25,52,5906,0.008804605485946495,18.23941754148324,52,43,0.8113207547169812,52.34615384615385,523,1,0
/ladies-c3/accessories-c24/gloves-c102/ladies-leather-gloves-black-nc-8914-p3926,52,9917,0.0052435212261772715,32.022688312997886,43,28,0.5957446808510638,43.41860465116279,338,0,0
/ladies-c3/ladies-jackets-coats-c181/size-24-t38,52,4361,0.011923870671864251,16.26026140793396,40,31,0.7560975609756098,82.675,380,0,0
/ladies-c3/size-20-t36,52,3448,0.015081206496519721,11.650812064965198,44,36,0.7659574468085106,59.02272727272727,433,1,0
/gift-accessories-c8/mens-gloves-c37/touch-screen-friendly-leather-gloves-brown-821-p4421,51,4854,0.010506798516687269,17.76946847960445,39,24,0.5714285714285714,31.41025641025641,270,0,0
/gift-accessories-c8/purses-c36/navy-t49,51,6244,0.008167841127482383,10.962844330557335,47,39,0.78,58.702127659574465,494,0,0
/ladies-c3/sheepskin-jackets-c11/brown-t3,51,68794,0.0007413437218362067,5.57173590720121,38,28,0.717948717948718,44.73684210526316,352,0,0
/mens-c4/leather-jackets-c25/leather-shirt-black-jonah-p494,51,10117,0.00504102006523673,17.12385094395572,42,25,0.5555555555555556,18.952380952380953,314,0,0
/gift-accessories-c8/cleaning-products-c40/collonil-waterstop-waterproofing-spray-p231,50,4797,0.010423181154888472,21.326662497394203,52,32,0.5925925925925926,26.884615384615383,365,2,0
/gift-accessories-c8/ladies-gloves-c38/xs-t15,50,634,0.07886435331230283,5.883280757097792,0,0,0,0,0,0,0
/handbags-c6/yellow-t14,50,12022,0.004159041756779238,24.719930128098486,45,38,0.7755102040816326,43.24444444444445,351,0,0
/ladies-c3/accessories-c24/gloves-c102/ashwood-suede-and-leather-gloves-black-130-p1634,50,7034,0.0071083309638896785,19.26997441000853,43,37,0.8604651162790697,47.48837209302326,407,1,0
/gabicci-m55,49,1413,0.03467799009200283,12.345364472753008,37,35,0.875,64.56756756756756,368,0,0
/handbags-c6/ashwood-m1/black-t1,49,6554,0.007476350320415014,20.345590479096735,46,36,0.75,81.1086956521739,502,1,0
/ladies-c3/leather-jackets-c9/ladies-waterfall-front-leather-jacket-black-diva-p7747,49,4452,0.0110062893081761,11.344788858939802,45,37,0.6727272727272727,39.24444444444445,389,1,0
/sheepskin-fur-c5/sheepskin-footwear-c46/classic-ladies-suede-sheepskin-slippers-chestnut-p3128,49,27189,0.0018021994188826365,25.590459376953916,62,39,0.6,39.17741935483871,684,0,0
/gift-accessories-c8/leather-aprons-c198/ashwood-m1,48,343,0.13994169096209913,11.037900874635568,39,34,0.8095238095238095,61.12820512820513,496,0,0
/gift-accessories-c8/wallets-c16/tan-t25,48,8057,0.00595755243887303,9.420379793967978,43,33,0.7333333333333333,30.27906976744186,328,0,0
/handbags-c6/cross-body-bag-c87/black-t1,48,12499,0.0038403072245779663,24.869989599167933,47,39,0.7358490566037735,115.72340425531915,917,1,0
/ladies-c3/handbags-c10/large-leather-handbag-bridge-vt-gina-p1050,48,10365,0.004630969609261939,16.401929570670525,61,42,0.6363636363636364,75.31147540983606,576,0,0
/ladies-c3/leather-handbags-c10/brown-t3,48,4230,0.011347517730496455,16.173758865248224,45,34,0.7555555555555555,53.13333333333333,396,0,0
/mens-c4/sheepskin-jackets-c26/lambskin-leather-and-sheepskin-lined-hooded-jacket-odin-p1355,48,4304,0.011152416356877323,10.161710037174721,45,28,0.6086956521739131,65.26666666666667,485,0,0
/handbags-c6/ashwood-m1/cream-t4,47,4275,0.010994152046783626,12.36795321637427,41,34,0.7906976744186046,30.975609756097562,295,0,0
/home-living-c65/sheepskin-hot-water-bottle-cover-c168,47,6395,0.007349491790461298,42.39030492572322,46,36,0.7058823529411765,57.67391304347826,553,0,0
/mens-c4/leather-jackets-c25/trapper-m33/black-t1,47,8367,0.0056173060834229715,4.577506872236166,29,24,0.7741935483870968,73.89655172413794,407,0,0
/mens-c4/man-bags-briefcases-c12/ashwood-mens-single-gusset-heavy-duty-laptop-briefcase-mud-mud-henry-p635,47,6257,0.007511587022534761,24.909541313728624,42,32,0.6808510638297872,48.095238095238095,421,1,0
/fenland-m10,46,1385,0.0332129963898917,10.748014440433213,32,28,0.7368421052631579,179.90625,831,0,0
/handbags-c6/pink-t9,46,9306,0.0049430474962389856,29.872340425531913,42,34,0.7083333333333334,44.54761904761905,346,0,0
/ladies-c3/sheepskin-jackets-c11/ashwood-m1,46,86781,0.0005300699461863772,5.2232862032011615,37,34,0.8292682926829268,109.10810810810811,544,0,0
/mens-c4/leather-tweed-gun-slip-savoy-p6155,46,1083,0.04247460757156048,28.58079409048938,38,30,0.6521739130434783,21.44736842105263,402,0,0
/mens-c4/sheepskin-jackets-c26/ashwood-m1,46,44403,0.0010359660383307435,6.465599171227169,25,21,0.84,74.48,250,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-coat-tan-hektor-p807,46,10272,0.004478193146417445,15.941004672897197,63,46,0.6764705882352942,75.33333333333333,718,0,0
/estimo-m30,45,2757,0.01632208922742111,9.641639463184621,37,31,0.775,80.78378378378379,500,0,0
/gift-accessories-c8/cleaning-products-c40/collonil-leather-dye-cream-red-shoe-cream-p2644,45,4472,0.010062611806797853,26.217576028622542,40,26,0.5909090909090909,22.5,213,0,0
/gift-accessories-c8/hats-c44,44,8413,0.005230001188636634,18.82360632354689,47,39,0.6290322580645161,79.91489361702128,540,0,0
/gift-accessories-c8/womens-leather-belts-c208/womens-fashion-leather-belt-with-gold-metal-pin-buckle-tan-lb-303-p7222,44,16281,0.0027025366992199495,18.961980222345066,45,30,0.6122448979591837,39.2,508,0,0
/ladies-c3/large-quilted-leather-zip-around-note-and-coin-purse-green-qlp-p5338,44,10542,0.004173781066211345,20.574274331246443,57,47,0.6911764705882353,52.35087719298246,712,1,0
/ladies-c3/leather-jackets-c9/oxblood-t78,44,2085,0.021103117505995205,9.159712230215828,41,24,0.5454545454545454,39.53658536585366,468,1,0
/ladies-c3/leather-jackets-c9/purple-t10,44,7198,0.006112809113642679,13.732425673798277,38,24,0.6,34.60526315789474,419,0,0
/gift-accessories-c8/ladies-gloves-c38/leather-gloves-tan-401-p290,43,3299,0.013034252803879964,7.774780236435284,36,32,0.8205128205128205,59.05555555555556,467,0,0
/luggage-c7/holdall-c15/mens-large-leather-weekend-holdall-chestnut-vt-charles-p918,43,37773,0.001138379265613004,14.689698991343024,52,39,0.7090909090909091,68.13461538461539,565,1,0
/luggage-c7/holdall-c15/tan-t25,43,20528,0.0020946999220576774,3.8955572876071707,35,30,0.8108108108108109,140,551,1,0
/sheepskin-fur-c5/sheepskin-footwear-c46/womens-classic-suede-sheepskin-slippers-purple-fen-ladies-p4042,43,9440,0.004555084745762712,27.259216101694914,41,32,0.7441860465116279,43.829268292682926,491,0,0
/handbags-c6/green-t6,42,10827,0.0038791909116098642,26.83790523690773,40,32,0.8,80.625,446,1,0
/ladies-c3/leather-jackets-c9/leather-shirt-black-alina-p496,42,8432,0.004981024667931689,23.470706831119546,44,34,0.7083333333333334,49.36363636363637,426,1,0
/mens-c4/man-bags-briefcases-c12/laptop-messenger-bags-c113/tan-t25,42,7973,0.0052677787532923615,10.83456666248589,34,25,0.6756756756756757,38,359,0,0
/luggage-c7/the-bridge-m7,41,14411,0.002845048920963153,6.5245298730136705,34,31,0.8857142857142857,38.8235294117647,294,0,0
/mens-c4/leather-jackets-c25/trapper-leather-jacket-cognac-massimo-p3356,41,2458,0.016680227827502035,11.06753458096013,24,18,0.72,114.375,425,1,0
/ladies-c3/patent-leather-small-cross-body-bag-black-aw0020-p5307,40,3715,0.010767160161507403,18.424226110363392,41,20,0.43478260869565216,39.46341463414634,301,0,0
/gift-accessories-c8/ladies-gloves-c38/purple-t10,39,2669,0.014612214312476583,10.79505432746347,36,32,0.8421052631578947,34.22222222222222,384,0,0
/handbags-c6/ashwood-m1/bordeaux-t56,39,1543,0.025275437459494492,8.253402462734932,32,23,0.71875,59.28125,412,1,0
/gift-accessories-c8/wallets-c16/mens-rfid-protected-leather-wallet-black-mud-fen-552-p7404,38,2797,0.013585984983911333,29.14122273864855,36,28,0.7,67.69444444444444,447,0,0
/gift-accessories-c8/womens-leather-belts-c208/womens-fashion-leather-belt-with-gold-metal-pin-buckle-black-lb-303-p7218,38,12214,0.003111183887342394,13.491485180939906,38,23,0.5111111111111111,21.92105263157895,240,0,0
/mens-c4/leather-jackets-c25/brampton-m25,38,939,0.04046858359957402,8.651757188498403,29,26,0.7647058823529411,59.689655172413794,401,0,0
/mens-c4/man-bags-briefcases-c12/the-bridge-m7,38,24339,0.00156128024980484,5.1746579563663255,27,26,0.8666666666666667,120.44444444444444,418,0,0
/mens-c4/man-bags-briefcases-c12/toiletry-bags-c117/ashwood-m1,38,4750,0.008,16.22105263157895,26,23,0.8846153846153846,126.1923076923077,505,0,0
/sale/handbags-c6/tan-t25,38,2647,0.014355874574990555,19.90782017378164,32,24,0.7058823529411765,34.59375,233,0,0
/gift-accessories-c8/mens-gloves-c37/mens-leather-gloves-black-714-p179,37,63672,0.0005811031536625204,12.433487247141601,53,30,0.45454545454545453,53.528301886792455,510,1,0
/ladies-c3/leather-jackets-c9/monomoi-m52,37,955,0.0387434554973822,4.101570680628273,24,20,0.8333333333333334,206.29166666666666,424,0,0
/luggage-c7/trolleys-c33,37,4514,0.00819672131147541,9.511962782454585,35,28,0.7368421052631579,27.857142857142858,295,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-coat-brown-hektor-p806,37,21505,0.0017205301092769125,8.116903045803301,83,73,0.7684210526315789,156.24096385542168,1556,0,0
/gift-accessories-c8/mens-gloves-c37/black-t1,36,39213,0.0009180628873077806,7.974549256624079,25,15,0.5555555555555556,43.56,188,0,0
/handbags-c6/ashwood-m1/navy-t49,36,1468,0.02452316076294278,23.88964577656676,25,20,0.7692307692307693,81.8,374,0,0
/mens-c4/leather-jackets-c25/leather-fight-club-jacket-black-durden-p1386,36,3645,0.009876543209876543,14.984362139917696,45,34,0.6071428571428571,29.977777777777778,396,0,0
/mens-c4/man-bags-briefcases-c12/tan-t25,36,21685,0.001660133732995158,11.533963569287526,28,23,0.7666666666666667,64.71428571428571,279,0,0
/sheepskin-fur-c5/ladies-fur-coats-c76/fur-ponchos-c126,36,4140,0.008695652173913044,26.270048309178744,35,15,0.4166666666666667,21.142857142857142,245,0,0
/mens-c4/lightweight-natural-skin-lined-leather-driving-gloves-black-750-p1734,35,5476,0.006391526661796932,32.986303871439006,37,34,0.6938775510204082,71.16216216216216,719,0,0
/handbags-c6/sienna-de-luca-m56,34,1842,0.018458197611292075,4.877307274701412,30,14,0.4375,28.233333333333334,193,0,0
/ladies-c3/skirts-jeans-c74/skirts-dresses-c127/womens-leather-pencil-skirt-black-v2-knee-p3337,34,18783,0.0018101474737794814,40.066123622424534,30,19,0.6333333333333333,48,281,0,0
/gift-accessories-c8/mens-leather-belts-c50/xxl-t20,33,3218,0.010254816656308266,21.143567433188316,0,0,0,0,0,0,0
/handbags-c6/cheltenham-croc-collection-c177/ashwood-m1,33,1924,0.017151767151767153,12.634095634095635,16,14,0.7777777777777778,98.0625,309,0,0
/ladies-c3/accessories-c24/gloves-c102/ashwood-stitch-detail-leather-gloves-black-733-p1639,33,6045,0.005459057071960298,14.805128205128206,31,19,0.5428571428571428,37.29032258064516,327,1,0
/ladies-c3/accessories-c24/key-rings-c103,33,5463,0.0060406370126304225,37.78693025809994,32,32,0.8888888888888888,29.46875,221,0,0
/ladies-c3/leather-jackets-c9/long-length-gothic-coat-black-black-zelda-p1241,33,6075,0.005432098765432099,15.060246913580247,40,27,0.627906976744186,53.2,426,0,0
/mens-c4/leather-jackets-c25/leather-biker-jacket-white-berlin-p874,33,6251,0.005279155335146377,14.711566149416093,52,38,0.6031746031746031,41.71153846153846,392,0,0
/mens-c4/leather-jackets-c25/leather-jacket-black-edinburgh-p233,33,9004,0.003665037760995113,23.359951132829853,41,36,0.7346938775510204,81.92682926829268,528,0,0
/sheepskin-fur-c5/sheepskin-footwear-c46/womens-classic-suede-sheepskin-moccasin-slippers-light-grey-ladies-moccasins-p4053,33,26103,0.0012642225031605564,30.225376393517987,47,35,0.7446808510638298,33.06382978723404,492,1,0
/handbags-c6/cross-body-bag-c87/grey-t7,32,5761,0.0055545912168026386,20.877625412254815,31,29,0.9354838709677419,59.225806451612904,517,1,0
/ladies-c3/leather-jacket-black-ddy-infinity-p81,32,6655,0.004808414725770098,12.564688204357626,30,21,0.7,117.93333333333334,392,0,0
/mens-c4/accessories-c27/leather-gun-slip-cognac-savoy-p606,32,1126,0.028419182948490232,20.58170515097691,23,17,0.6296296296296297,22.52173913043478,269,0,0
/mens-c4/leather-jackets-c25/green-t6,32,4055,0.007891491985203452,11.86485819975339,29,24,0.8275862068965517,26.75862068965517,222,0,0
/mens-c4/sheepskin-jackets-c26/lambskin-leather-and-sheepskin-lined-coat-black-fernando-p1283,32,3328,0.009615384615384616,10.138221153846153,24,19,0.76,80.125,305,0,0
/ladies-c3/ladies-leather-biker-jacket-black-perfecto-p6681,31,116735,0.00026555874416413244,5.371473851030111,53,37,0.6166666666666667,28.20754716981132,406,0,0
/ladies-c3/skirts-jeans-c74,31,4381,0.007076010043369094,12.31248573385072,28,22,0.7333333333333333,40.285714285714285,217,0,0
/luggage-c7/fenland-m10,31,13161,0.0023554441151888155,5.444723045361295,29,23,0.7419354838709677,48.06896551724138,253,0,0
/mens-c4/mens-waistcoats-c58/four-pocket-sleeveless-leather-biker-jacket-black-crusader-p976,31,6706,0.004622725917089174,14.716969877721443,40,34,0.5964912280701754,32.15,351,0,0
/mens-c4/sheepskin-jackets-c26/trapper-m33,31,49735,0.0006233035085955565,6.335256861365235,19,19,0.9047619047619048,266.10526315789474,473,0,0
/mens-c4/trapper-m33,31,5299,0.00585016040762408,9.993583695036799,21,21,0.9130434782608695,82.14285714285714,272,0,0
/gift-accessories-c8/mens-gloves-c37/mens-leather-gloves-black-711-c-p3923,30,26874,0.0011163206072784104,10.25076281908164,28,25,0.7352941176470589,56.892857142857146,324,2,0
/gift-accessories-c8/wallets-c16/vegetable-tanned-6-card-zip-coin-tri-fold-leather-wallet-brown-1265-vt-p165,30,7519,0.0039898922729086315,35.09695438223168,26,22,0.6875,55.19230769230769,260,0,0
/handbags-c6/one-size-t41,30,1082,0.027726432532347505,11.152495378927911,27,17,0.53125,47.2962962962963,200,0,0
/ladies-c3/ladies-waistcoats-c47/ashwood-m1,30,2769,0.010834236186348862,12.721560130010834,20,15,0.7142857142857143,32.15,162,0,0
/ladies-c3/leather-jackets-c9/brampton-m25,30,139995,0.00021429336762027214,4.227993856923462,28,24,0.8,59.07142857142857,312,0,0
/mens-c4/man-bags-briefcases-c12/backpacks-c116/black-t1,30,2391,0.012547051442910916,22.723546633207864,29,18,0.5625,41.03448275862069,303,1,0
/blog/girls-leather-jackets/,29,7286,0.003980236069173758,28.380318418885533,34,27,0.75,42.26470588235294,258,0,0
/gift-accessories-c8/cleaning-products-c40,29,5604,0.005174875089221985,26.076017130620986,33,25,0.7142857142857143,36.81818181818182,220,1,0
/ladies-c3/hooded-fox-fur-parka-with-detachable-raccoon-fur-trim-lining-black-braemar-p1440,29,8040,0.003606965174129353,28.21044776119403,47,31,0.5849056603773585,69.34042553191489,633,0,0
/ladies-c3/sheepskin-jackets-c11/long-length-sheepskin-coat-tan-sophia-p104,29,12476,0.0023244629689002884,8.929063802500801,85,60,0.6666666666666666,69.98823529411764,1097,0,0
/mens-c4/sheepskin-jackets-c26/size-5xl-t29,29,4985,0.005817452357071214,9.54764292878636,21,20,0.8,175.0952380952381,516,0,0
/sale/handbags-c6/cross-body-bag-c87/tan-t25,29,2335,0.012419700214132762,10.584154175588866,29,26,0.7878787878787878,55.724137931034484,298,0,0
/gift-accessories-c8/mens-leather-belts-c50/xxxl-t27,28,1928,0.014522821576763486,16.98599585062241,0,0,0,0,0,0,0
/gift-accessories-c8/wallets-c16/ashwood-m1/cognac-t46,28,1942,0.014418125643666324,5.842945417095778,15,12,0.75,68.13333333333334,159,0,0
/ladies-c3/leather-handbags-c10/taupe-t57,28,3272,0.008557457212713936,14.526283618581907,27,18,0.6666666666666666,34.51851851851852,188,0,0
/sheepskin-fur-c5/mens-sheepskin-jackets-c35/xxl-t20,28,1641,0.017062766605728214,17.93235831809872,0,0,0,0,0,0,0
/gift-accessories-c8/gift-sets-c188/leather-passport-cover-card-holder-gift-set-brown-gs-1280-p7450,27,5645,0.004782993799822852,29.920992028343665,28,19,0.6333333333333333,31.142857142857142,279,2,0
/handbags-c6/brandy-t83,27,28527,0.0009464717635923862,5.759841553615873,20,12,0.5454545454545454,22.3,108,0,0
/handbags-c6/turquoise-t80,27,4294,0.006287843502561714,13.034699580810432,26,12,0.46153846153846156,11.961538461538462,151,0,0
/luggage-c7/leather-weekend-holdall-brown-tum-gladstone-p340,27,1016,0.0265748031496063,15.182086614173228,21,17,0.7727272727272727,107.66666666666667,283,0,0
/mens-c4/leather-jackets-c25/3-4-styles-c100/mens-diamond-quilted-leather-coat-black-al-franco-p3302,27,2416,0.011175496688741722,16.22226821192053,25,16,0.6153846153846154,43.24,217,0,0
/mens-c4/leather-jackets-c25/blouson-casual-styles-c123,27,4872,0.005541871921182266,13.54700328407225,23,17,0.68,53.04347826086956,226,0,0
/mens-c4/man-bags-briefcases-c12/mens-vintage-leather-messenger-bag-rust-7996-p678,27,11939,0.0022614959376832233,20.478599547700814,25,23,0.8846153846153846,52.44,267,0,0
/gift-accessories-c8/ashwood-a4-leather-book-cover-copper-brown-p6737,26,2726,0.009537784299339692,18.880777696258253,25,20,0.7142857142857143,28.48,193,0,0
/gift-accessories-c8/ladies-gloves-c38/ashwood-leather-gloves-navy-401-p288,26,2463,0.010556232237109216,13.46163215590743,20,14,0.6363636363636364,17.45,152,0,0
/gift-accessories-c8/mens-gloves-c37/tan-t25,26,32077,0.0008105496149889329,6.21136639960096,24,15,0.625,21.458333333333332,142,0,0
/ladies-c3/brampton-m25/brown-t3,26,577,0.045060658578856154,6.204506065857886,23,15,0.625,34.869565217391305,164,0,0
/ladies-c3/leather-jackets-c9/white-t13,26,3873,0.006713142266976504,23.35373095791376,21,14,0.6666666666666666,27.666666666666668,164,0,0
/ladies-c3/sienna-de-luca-m56,26,170,0.15294117647058825,6.841176470588235,15,10,0.6666666666666666,18.8,94,0,0
/ladies-c3/unisex-medium-luxury-leather-sling-bag-black-g-39-p6295,26,3777,0.006883770187979878,21.194598888006354,37,26,0.6666666666666666,31.89189189189189,242,0,0
/ladies-c3/womens-leather-biker-jacket-coffee-2810-p6175,26,71349,0.0003644059482263241,4.072320565109532,30,28,0.6829268292682927,52.46666666666667,326,0,0
/mens-c4/footwear-c153/fenland-classic-mens-suede-sheepskin-slippers-brown-p3134,26,8981,0.0028950005567308762,21.539806257655048,39,30,0.7317073170731707,84.94871794871794,706,1,0
