Number,Status,Product Name,Description,Main Brand,Sub Brand,Product Link,MPN,SKU,Updated,Colour,Style,Size,Style-Colour-Size,PLU,Product,Usman_GS1
5061027913167,Active,VIN-26 VINTAGE SUITCASE BROWN,VIN-26 VINTAGE SUITCASE BROWN,Ashwood,,,,,13/10/2023 10:34:06,brown,vin-26,,vin-26-brown-,0004320000,VIN-26 BROWN,Yes
5061042996763,Active,VIN-26 | BROWN | Size:ONE SIZE,VIN-26 | BROWN | Size:ONE SIZE | Ashwood Vintage Large Leather Trunk Brown: VIN-26,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-vintage-large-leather-trunk-brown-vin-26-p6090,,0004320000,07/02/2024 14:50:00,brown,vin-26,,vin-26-brown-,0004320000,,
5060821288747,Active,"STYLE: SAVOY, COLOR: TWEED","GUNSLIP, TWEED LEATHER, BROWN TWEED COLOR",ASHWOOD,SAVOY,,,,26/08/2022 09:54:26,tweed,savoy,,savoy-tweed-,0004354100,SAVOY BROWN TWEED,Yes
5060821289447,Active,SAVOY-A BB GARRY DK BRN & TWEED,BB GARRY DK BROWN & TWEED GUNSLIP,ASHWOOD,,,,,03/10/2022 07:21:16,tweed,savoy,,savoy-tweed-,0004354100,,
5060474523417,Active,"TRAVEL SET / 61556-01,31108,31311 SAFFIANO BLUSH",183244 AZ 00   ASHLTHR TRV SET BLUSH,ASHWOOD,REINDEER,,,183244 AZ 00,23/12/2019 08:55:27,blush,travel set,,travel set-blush-,0004371600,,
5060999705916,Active,TRAVEL SET | BLUSH | Size:ONE SIZE,TRAVEL SET | BLUSH | Size:ONE SIZE | ,Ashwood,,,,0004371600,25/04/2023 16:09:43,blush,travel set,,travel set-blush-,0004371600,,
5060474523400,Active,"TRAVEL SET / 61556-01,31108,31311 SAFFIANO TEAL",183244 TL 00   ASHLTHR TRV SET Teal,ASHWOOD,REINDEER,,,183244 TL 00,23/12/2019 08:51:20,teal,travel set,,travel set-teal-,0004371700,,
5060999705978,Active,TRAVEL SET | TEAL | Size:ONE SIZE,TRAVEL SET | TEAL | Size:ONE SIZE | Ashwood Woman's Gift TRAVEL SET Teal,Ashwood,,https://www.leathercompany.co.uk/luggage-c7/ashwood-womans-gift-travel-set-teal-p6221,,0004371700,25/04/2023 16:28:09,teal,travel set,,travel set-teal-,0004371700,,
5060474523431,Active,"TRAVEL SET / 61556-01,31108,31311 SAFFIANO BLACK",183244 BK 00   ASHLTHR TRV SET Black,ASHWOOD,REINDEER,,,183244 BK 00,23/12/2019 09:00:26,black,travel set,,travel set-black-,0004371900,,
5060999705893,Active,TRAVEL SET | BLACK | Size:ONE SIZE,TRAVEL SET | BLACK | Size:ONE SIZE | Ashwood Woman's Gift TRAVEL SET Black,Ashwood,,https://www.leathercompany.co.uk/luggage-c7/ashwood-womans-gift-travel-set-black-p6213,,0004371900,25/04/2023 16:06:21,black,travel set,,travel set-black-,0004371900,,
5060821286767,Active,TOBY BB GARRY AND TWEED,TOBY BODY BAG LEATHER BB GARRY D BROWN & TWEED GREEN CHECK,ASHWOOH,,,,,06/05/2022 06:10:13,tweed,toby,,toby-tweed-,0004372600,TOBY BROWN TWEED,Yes
5060821286767,Active,TOBY BB GARRY AND TWEED,TOBY BODY BAG LEATHER BB GARRY D BROWN & TWEED GREEN CHECK,ASHWOOH,,,,,06/05/2022 06:10:13,tweed,toby,,toby-tweed-,0004372600,TOBY TWEED,Yes
5060821287184,Active,DOUG BB GARRY AND TWEED,BODY BAG LEATHER BB GARRY & TWEED,ASHWOOD,,,,,09/05/2022 07:06:15,tweed,doug,,doug-tweed-,0004372700,DOUG BROWN TWEED,Yes
5060821287184,Active,DOUG BB GARRY AND TWEED,BODY BAG LEATHER BB GARRY & TWEED,ASHWOOD,,,,,09/05/2022 07:06:15,tweed,doug,,doug-tweed-,0004372700,DOUG TWEED,Yes
5060821286729,Active,LIAM LEATHER & TWEED,LIAM WASH BAG LEATHER BB GARRY D BROWN & TWEED GREEN CHECK,ASHWOOD,,,,,05/05/2022 09:20:02,tweed,liam,,liam-tweed-,0004372800,LIAM BROWN TWEED,Yes
5060821286729,Active,LIAM LEATHER & TWEED,LIAM WASH BAG LEATHER BB GARRY D BROWN & TWEED GREEN CHECK,ASHWOOD,,,,,05/05/2022 09:20:02,tweed,liam,,liam-tweed-,0004372800,LIAM TWEED,Yes
5060821286712,Active,MARCUS LEATHER AND TWEED,LEATHER & TWEED COMBO WEEKENDER BAG,ASHWOOD,,,,,05/05/2022 09:04:51,tweed,marcus,,marcus-tweed-,0004372900,MARCUS BROWN TWEED,Yes
5060821286712,Active,MARCUS LEATHER AND TWEED,LEATHER & TWEED COMBO WEEKENDER BAG,ASHWOOD,,,,,05/05/2022 09:04:51,tweed,marcus,,marcus-tweed-,0004372900,MARCUS TWEED,Yes
5060821284886,Active,STYLE : S-11 COLOR : TAN,BABY BODY BAG,ASHWOOD,1986,,,,28/01/2022 05:55:47,tan,s-11,,s-11-tan-,0004374100,S-11 TAN,Yes
5061042995094,Active,S-11 | TAN | Size:ONE SIZE,S-11 | TAN | Size:ONE SIZE | Ashwood Suede & Leather Small Crossbody Bag Tan: S-11,Ashwood,,https://www.leathercompany.co.uk/handbags-c6/ashwood-suede-leather-small-crossbody-bag-tan-s-11-p6240,,0004374100,26/01/2024 16:29:20,tan,s-11,,s-11-tan-,0004374100,,
5060821284893,Active,STYLE : S-11 COLOR : NAVY,BABY BODY BAG,ASHWOOD,1986,,,,28/01/2022 05:57:49,navy,s-11,,s-11-navy-,0004374200,S-11 NAVY,Yes
5061042995087,Active,S-11 | NAVY | Size:ONE SIZE,S-11 | NAVY | Size:ONE SIZE | Ashwood Suede & Leather Small Crossbody Bag Navy: S-11,Ashwood,,https://www.leathercompany.co.uk/handbags-c6/ashwood-suede-leather-small-crossbody-bag-navy-s-11-p6239,,0004374200,26/01/2024 16:27:48,navy,s-11,,s-11-navy-,0004374200,,
5060821284909,Active,STYLE : S-11 COLOR : BOTTLE GREEN,BABY BODY BAG,ASHWOOD,1986,,,,28/01/2022 05:59:09,green,s-11,,s-11-green-,0004374300,S-11 GREEN,Yes
5061042995070,Active,S-11 | GREEN | Size:ONE SIZE,S-11 | GREEN | Size:ONE SIZE | Ashwood Suede & Leather Small Crossbody Bag Green: S-11,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-suede-leather-small-crossbody-bag-green-s-11-p6238,,0004374300,26/01/2024 16:26:22,green,s-11,,s-11-green-,0004374300,,
5060821284916,Active,STYLE : S-12 COLOR : TAN,CROSS BODY BAG,ASHWOOD,1986,,,,28/01/2022 06:01:27,tan,s-12,,s-12-tan-,0004374400,S-12 TAN,Yes
5061042999924,Active,S-12 | TAN | Size:ONE SIZE,S-12 | TAN | Size:ONE SIZE | Ashwood Suede & Leather Medium Shoulder Bag Tan: S-12,Ashwood,,https://www.leathercompany.co.uk/handbags-c6/ashwood-suede-leather-medium-shoulder-bag-tan-s-12-p6243,,0004374400,26/01/2024 17:17:47,tan,s-12,,s-12-tan-,0004374400,,
5060821284923,Active,STYLE : S-12 COLOR : NAVY,CROSS BODY BAG,ASHWOOD,1986,,,,28/01/2022 06:02:05,navy,s-12,,s-12-navy-,0004374500,S-12 NAVY,Yes
5061042999917,Active,S-12 | NAVY | Size:ONE SIZE,S-12 | NAVY | Size:ONE SIZE | Ashwood Suede & Leather Medium Shoulder Bag Navy: S-12,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-suede-leather-medium-shoulder-bag-navy-s-12-p6242,,0004374500,26/01/2024 17:16:46,navy,s-12,,s-12-navy-,0004374500,,
5060821284930,Active,STYLE : S-12 COLOR : BOTTLE GREEN,CROSS BODY BAG,ASHWOOD,1986,,,,28/01/2022 06:02:40,green,s-12,,s-12-green-,0004374600,S-12 GREEN,Yes
5061042999900,Active,S-12 | GREEN | Size:ONE SIZE,S-12 | GREEN | Size:ONE SIZE | Ashwood Suede & Leather Medium Shoulder Bag Green: S-12,Ashwood,,https://www.leathercompany.co.uk/handbags-c6/ashwood-suede-leather-medium-shoulder-bag-green-s-12-p6241,,0004374600,26/01/2024 17:15:17,green,s-12,,s-12-green-,0004374600,,
5060821284947,Active,STYLE : S-13 COLOR : TAN,MINI SATCHEL,ASHWOOD,1986,,,,28/01/2022 06:03:48,tan,s-13,,s-13-tan-,0004374700,S-13 TAN,Yes
5061042995124,Active,S-13 | TAN | Size:ONE SIZE,S-13 | TAN | Size:ONE SIZE | Women's Suede Mini Leather Shoulder Bag Tan: S-13,Ashwood,,https://www.leathercompany.co.uk/handbags-c6/womens-suede-mini-leather-shoulder-bag-tan-s-13-p6246,,0004374700,29/01/2024 13:52:05,tan,s-13,,s-13-tan-,0004374700,,
5060821284954,Active,STYLE : S-13 COLOR - NAVY,MINI SATCHEL,ASHWOOD,1986,,,,28/01/2022 06:04:32,navy,s-13,,s-13-navy-,0004374800,S-13 NAVY,Yes
5061042995117,Active,S-13 | NAVY | Size:ONE SIZE,S-13 | NAVY | Size:ONE SIZE | Women's Suede Mini Leather Shoulder Bag Navy: S-13,Ashwood,,https://www.leathercompany.co.uk/handbags-c6/womens-suede-mini-leather-shoulder-bag-navy-s-13-p6245,,0004374800,29/01/2024 13:51:15,navy,s-13,,s-13-navy-,0004374800,,
5060821284961,Active,STYLE : S-13 COLOR : BOTTLE GREEN,MINI SATCHEL,ASHWOOD,1986,,,,28/01/2022 06:05:15,green,s-13,,s-13-green-,0004374900,S-13 GREEN,Yes
5061042995100,Active,S-13 | GREEN | Size:ONE SIZE,S-13 | GREEN | Size:ONE SIZE | Women's Suede Mini Leather Shoulder Bag Green: S-13,Ashwood,,https://www.leathercompany.co.uk/handbags-c6/womens-suede-mini-leather-shoulder-bag-green-s-13-p6244,,0004374900,29/01/2024 13:50:15,green,s-13,,s-13-green-,0004374900,,
5060821285005,Active,STYLE : S-15 COLOR : TAN,SADDLE,ASHWOOD,1986,,,,28/01/2022 06:08:31,tan,s-15,,s-15-tan-,0004378300,S-15 TAN,Yes
5061042995186,Active,S-15 | TAN | Size:ONE SIZE,S-15 | TAN | Size:ONE SIZE | Ashwood Flap Over Suede Handbag Tan: S-15,Ashwood,,https://www.leathercompany.co.uk/handbags-c6/ashwood-flap-over-suede-handbag-tan-s-15-p6252,,0004378300,30/01/2024 10:46:07,tan,s-15,,s-15-tan-,0004378300,,
5060821285012,Active,STYLE : S-15 COLOR : NAVY,SADDLE,ASHWOOD,1986,,,,28/01/2022 06:08:58,navy,s-15,,s-15-navy-,0004378400,S-15 NAVY,Yes
5061042995179,Active,S-15 | NAVY | Size:ONE SIZE,S-15 | NAVY | Size:ONE SIZE | Ashwood Flap Over Suede Handbag Navy: S-15,Ashwood,,https://www.leathercompany.co.uk/handbags-c6/ashwood-flap-over-suede-handbag-navy-s-15-p6251,,0004378400,30/01/2024 10:45:23,navy,s-15,,s-15-navy-,0004378400,,
5060821285029,Active,STYLE : S-15 COLOR : BOTTLE GREEN,SADDLE,ASHWOOD,1986,,,,28/01/2022 06:09:27,green,s-15,,s-15-green-,0004378500,S-15 GREEN,Yes
5061042995162,Active,S-15 | GREEN | Size:ONE SIZE,S-15 | GREEN | Size:ONE SIZE | Ashwood Flap Over Suede Handbag Green: S-15,Ashwood,,https://www.leathercompany.co.uk/handbags-c6/ashwood-flap-over-suede-handbag-green-s-15-p6250,,0004378500,30/01/2024 10:44:35,green,s-15,,s-15-green-,0004378500,,
5060821285036,Active,STYLE : S-16 COLOR : TAN,BACKPACK,ASHWOOD,1986,,,,28/01/2022 06:10:02,tan,s-16,,s-16-tan-,0004378600,S-16 TAN,Yes
5061042995216,Active,S-16 | TAN | Size:ONE SIZE,S-16 | TAN | Size:ONE SIZE | Ashwood Suede and Leather Backpack Tan: S-16,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-suede-and-leather-backpack-tan-s-16-p6255,,0004378600,30/01/2024 11:24:43,tan,s-16,,s-16-tan-,0004378600,,
5060821285043,Active,STYLE : S-16 COLOR : NAVY,BACKPACK,ASHWOOD,1986,,,,28/01/2022 06:10:28,navy,s-16,,s-16-navy-,0004378700,S-16 NAVY,Yes
5061042995209,Active,S-16 | NAVY | Size:ONE SIZE,S-16 | NAVY | Size:ONE SIZE | Ashwood Suede and Leather Backpack Navy: S-16,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-suede-and-leather-backpack-navy-s-16-p6254,,0004378700,30/01/2024 11:23:54,navy,s-16,,s-16-navy-,0004378700,,
5060821285050,Active,STYLE : S-16 COLOR : BOTTLE GREEN,BACKPACK,ASHWOOD,1986,,,,28/01/2022 06:10:59,green,s-16,,s-16-green-,0004378800,S-16 GREEN,Yes
5061042995193,Active,S-16 | GREEN | Size:ONE SIZE,S-16 | GREEN | Size:ONE SIZE | Ashwood Suede and Leather Backpack Green: S-16,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-suede-and-leather-backpack-green-s-16-p6253,,0004378800,30/01/2024 11:23:04,green,s-16,,s-16-green-,0004378800,,
5060821285067,Active,STYLE : S-17 COLOR : TAN,HOBO,ASHWOOD,1986,,,,28/01/2022 06:11:35,tan,s-17,,s-17-tan-,0004378900,S-17 TAN,Yes
5060821287801,Active,ASHWOOD HEDDA HOBO BAG- S-17-TAN,PRINTED GRAINY LEATHER HOBO BAG,ASHWOOD,REINDEER,,,195489 TZ 00,24/06/2022 08:32:35,tan,s-17,,s-17-tan-,0004378900,,
5061042995247,Active,S-17 | TAN | Size:ONE SIZE,S-17 | TAN | Size:ONE SIZE | Ashwood Top Zip Suede Shoulder Handbag Tan: S-17,Ashwood,,https://www.leathercompany.co.uk/handbags-c6/ashwood-top-zip-suede-shoulder-handbag-tan-s-17-p6258,,0004378900,30/01/2024 12:54:07,tan,s-17,,s-17-tan-,0004378900,,
5060821285098,Active,STYLE : S-20 COLOR : TAN,ZIP AROUND PURSE,ASHWOOD,1986,,,,28/01/2022 06:13:41,tan,s-20,,s-20-tan-,0004379000,S-20 TAN,Yes
5061042995971,Active,S-20 | TAN | Size:ONE SIZE,S-20 | TAN | Size:ONE SIZE | Ashwood 4 Card Zip Around Suede and Leather Purse Tan: S-20,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-4-card-zip-around-suede-and-leather-purse-tan-s-20-p6261,,0004379000,05/02/2024 12:44:26,tan,s-20,,s-20-tan-,0004379000,,
5060821285104,Active,STYLE : S-20 COLOR : NAVY,ZIP AROUND PURSE,ASHWOOD,1986,,,,28/01/2022 06:14:17,navy,s-20,,s-20-navy-,0004379100,S-20 NAVY,Yes
5061042995988,Active,S-20 | NAVY | Size:ONE SIZE,S-20 | NAVY | Size:ONE SIZE | Ashwood 4 Card Zip Around Suede and Leather Purse Navy: S-20,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/purses-c22/ashwood-4-card-zip-around-suede-and-leather-purse-navy-s-20-p6260,,0004379100,05/02/2024 12:44:01,navy,s-20,,s-20-navy-,0004379100,,
5060821285111,Active,STYLE : S-20 COLOR : BOTTLE GREEN,ZIP AROUND PURSE,ASHWOOD,1986,,,,28/01/2022 06:15:05,green,s-20,,s-20-green-,0004379200,S-20 GREEN,Yes
5061042995964,Active,S-20 | GREEN | Size:ONE SIZE,S-20 | GREEN | Size:ONE SIZE | Ashwood 4 Card Zip Around Suede and Leather Purse Green: S-20,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-4-card-zip-around-suede-and-leather-purse-green-s-20-p6259,,0004379200,05/02/2024 12:34:41,green,s-20,,s-20-green-,0004379200,,
5060821285128,Active,STYLE : S-21 COLOR : TAN,ZIP AROUND PURSE,ASHWOOD,1986,,,,28/01/2022 06:15:52,tan,s-21,,s-21-tan-,0004379300,S-21 TAN,Yes
5061042995995,Active,S-21 | TAN | Size:ONE SIZE,S-21 | TAN | Size:ONE SIZE | Ashwood 10 Card Suede Leather Purse Tan: S-21,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-10-card-suede-leather-purse-tan-s-21-p6264,,0004379300,05/02/2024 14:03:40,tan,s-21,,s-21-tan-,0004379300,,
5060821285135,Active,STYLE : S-21 COLOR : NAVY,ZIP AROUND PURSE,ASHWOOD,1986,,,,28/01/2022 06:16:31,navy,s-21,,s-21-navy-,0004379400,S-21 NAVY,Yes
5061042996015,Active,S-21 | NAVY | Size:ONE SIZE,S-21 | NAVY | Size:ONE SIZE | Ashwood 10 Card Suede Leather Purse Navy: S-21,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-10-card-suede-leather-purse-navy-s-21-p6263,,0004379400,05/02/2024 14:06:27,navy,s-21,,s-21-navy-,0004379400,,
5060821285142,Active,STYLE : S-21 COLOR : BOTTLE GREEN,ZIP AROUND PURSE,ASHWOOD,1986,,,,28/01/2022 06:17:26,green,s-21,,s-21-green-,0004379500,S-21 GREEN,Yes
5061042996008,Active,S-21 | GREEN | Size:ONE SIZE,S-21 | GREEN | Size:ONE SIZE | Ashwood 10 Card Suede Leather Purse Green: S-21,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-10-card-suede-leather-purse-green-s-21-p6262,,0004379500,05/02/2024 14:05:29,green,s-21,,s-21-green-,0004379500,,
5060821285081,Active,STYLE : S-17 COLOR : BOTTLE GREEN,HOBO,ASHWOOD,1986,,,,28/01/2022 06:12:49,green,s-17,,s-17-green-,0004379600,S-17 GREEN,Yes
5061042995223,Active,S-17 | GREEN | Size:ONE SIZE,S-17 | GREEN | Size:ONE SIZE | Ashwood Top Zip Suede Shoulder Handbag Green: S-17,Ashwood,,https://www.leathercompany.co.uk/handbags-c6/ashwood-top-zip-suede-shoulder-handbag-green-s-17-p6256,,0004379600,30/01/2024 12:40:11,green,s-17,,s-17-green-,0004379600,,
5060821285074,Active,STYLE : S-17 COLOR : NAVY,HOBO,ASHWOOD,1986,,,,28/01/2022 06:12:13,navy,s-17,,s-17-navy-,0004379700,S-17 NAVY,Yes
5060821287795,Active,ASHWOOD HEDDA HOBO BAG- S-17- NAVY,PRINTED GRAINY LEATHER HOBO BAG,ASHWOOD,REINDEER,,,195489 NY 00,24/06/2022 08:30:49,navy,s-17,,s-17-navy-,0004379700,,
5061042995230,Active,S-17 | NAVY | Size:ONE SIZE,S-17 | NAVY | Size:ONE SIZE | Ashwood Top Zip Suede Shoulder Handbag Navy: S-17,Ashwood,,https://www.leathercompany.co.uk/handbags-c6/ashwood-top-zip-suede-shoulder-handbag-navy-s-17-p6257,,0004379700,30/01/2024 12:41:31,navy,s-17,,s-17-navy-,0004379700,,
5060821286774,Active,DR BAG BB GARRY - DK BROWN,DR BAG LEATHER BB GARRY & D BROWN DOCTOR BAG,ASHWOOD,,,,,26/08/2022 09:31:14,brown,dr bag,,dr bag-brown-,0004386300,DR. BAG DK BROWN,Yes
5060821286835,Active,DR BAG BC OILY AND BB GARRY - BROWN,DOCTOR BAG LEATHER BC OILY AND BB GARRY,ASHWOOD,,,,,26/08/2022 09:31:40,brown,dr bag,,dr bag-brown-,0004386300,DR. BAG TORNADO BROWN,Yes
5060821286101,Active,D-80 BLACK COW MAGGIE,D-80 BLACK COW MAGGIE LEATHER PURSE,ASHWOOD,,,,,02/03/2022 05:41:02,black,d-80,,d-80-black-,0004414300,,
5061042996022,Active,D-80 | BLACK | Size:ONE SIZE,D-80 | BLACK | Size:ONE SIZE | Vintage Woven Leather Zip Around Small  6 Card Coin Purse Black :  D-80,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/purses-c22/vintage-woven-leather-zip-around-small-6-card-coin-purse-black-d-80-p6358,,0004414300,05/02/2024 16:35:31,black,d-80,,d-80-black-,0004414300,,
5060821286118,Active,D-81 BLACK COW MAGGIE,D-81 BLACK COW MAGGIE LEATHER PURSE,ASHWOOD,,,,,02/03/2022 05:41:19,black,d-81,,d-81-black-,0004414500,,
5061042996121,Active,D-81 | BLACK | Size:ONE SIZE,D-81 | BLACK | Size:ONE SIZE | Vintage Woven Leather Zip Around Large 10 Card Coin Note Purse Black :  D-81,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/purses-c22/vintage-woven-leather-zip-around-large-10-card-coin-note-purse-black-d-81-p6360,,0004414500,06/02/2024 11:15:47,black,d-81,,d-81-black-,0004414500,,
5060821286125,Active,D-82 BLACK COW MAGGIE,D-82 BLACK COW MAGGIE LEATHER PURSE,ASHWOOD,,,,,02/03/2022 05:41:36,black,d-82,,d-82-black-,0004414700,,
5061042996220,Active,D-82 | BLACK | Size:ONE SIZE,D-82 | BLACK | Size:ONE SIZE | Vintage Woven Leather 7 Card Purse Black:  D-82,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/vintage-woven-leather-7-card-purse-black-d-82-p6362,,0004414700,06/02/2024 13:51:47,black,d-82,,d-82-black-,0004414700,,
5060821286132,Active,D-83 BLACK COW MAGGIE,D-83 BLACK COW MAGGIE LEATHER PURSE,ASHWOOD,,,,,02/03/2022 05:42:04,black,d-83,,d-83-black-,0004414900,,
5061042996329,Active,D-83 | BLACK | Size:ONE SIZE,D-83 | BLACK | Size:ONE SIZE | Vintage Woven Leather Medium 18 Card Purse Black :  D-83,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/purses-c22/vintage-woven-leather-medium-18-card-purse-black-d-83-p6364,,0004414900,06/02/2024 16:17:41,black,d-83,,d-83-black-,0004414900,,
5060821286149,Active,D-84 BLACK COW MAGGIE,D-84 BLACK COW MAGGIE LEATHER PURSE,ASHWOOD,,,,,02/03/2022 05:42:26,black,d-84,,d-84-black-,0004415100,,
5061042999450,Active,D-84 | BLACK | Size:ONE SIZE,D-84 | BLACK | Size:ONE SIZE | Vintage Woven Leather Zip Around Large 22 Card Coin Note Purse Black :  D-84,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/purses-c22/vintage-woven-leather-zip-around-large-22-card-coin-note-purse-black-d-84-p6366,,0004415100,06/02/2024 13:06:06,black,d-84,,d-84-black-,0004415100,,
5060821285777,Active,"D-72, BLACK COW MAGGIE",D-72 BLACK COW MAGGIE LEATHER BAGS,ASHWOOD,,,,,15/02/2022 12:42:29,black,d-72,,d-72-black-,0004415300,,
5061042995568,Active,D-72 | BLACK | Size:ONE SIZE,D-72 | BLACK | Size:ONE SIZE | Woven Classic Large Leather Vintage Crossbody Bag Black :  D-72,Ashwood,,https://www.leathercompany.co.uk/handbags-c6/woven-classic-large-leather-vintage-crossbody-bag-black-d-72-p6372,,0004415300,02/02/2024 10:39:57,black,d-72,,d-72-black-,0004415300,,
5060821285784,Active,"D-75, BLACK COW MAGGIE",D-75 BLACK COW MAGGIE LEATHER BAGS,ASHWOOD,,,,,15/02/2022 12:43:54,black,d-75,,d-75-black-,0004415900,,
5061042995773,Active,D-75 | BLACK | Size:ONE SIZE,D-75 | BLACK | Size:ONE SIZE | Vintage Woven Leather Bag Black :  D-75,Ashwood,,https://www.leathercompany.co.uk/handbags-c6/vintage-woven-leather-bag-black-d-75-p6373,,0004415900,02/02/2024 14:06:36,black,d-75,,d-75-black-,0004415900,,
5060821285791,Active,"D-76, BLACK COW MAGGIE",D-76 BLACK COW MAGGIE LEATHER BAGS,ASHWOOD,,,,,15/02/2022 12:47:50,black,d-76,,d-76-black-,0004416100,,
5061042995841,Active,D-76 | BLACK | Size:ONE SIZE,D-76 | BLACK | Size:ONE SIZE | Vintage Woven Classic Leather Crossbody Bag Black :  D-76,Ashwood,,https://www.leathercompany.co.uk/handbags-c6/vintage-woven-classic-leather-crossbody-bag-black-d-76-p6374,,0004416100,02/02/2024 15:10:55,black,d-76,,d-76-black-,0004416100,,
5060821283025,Active,"D-70, BLACK COW MAGGIE",D-70 BLACK COW MAGGIE BAGS,ASHWOOD,,,,,15/07/2021 10:59:39,black,d-70,,d-70-black-,0004416300,,
5061042995414,Active,D-70 | BLACK | Size:ONE SIZE,D-70 | BLACK | Size:ONE SIZE | Vintage Woven Classic Leather Crossbody Bag Black:  D-70,Ashwood,,https://www.leathercompany.co.uk/handbags-c6/vintage-woven-classic-leather-crossbody-bag-black-d-70-p6368,,0004416300,01/02/2024 13:18:19,black,d-70,,d-70-black-,0004416300,,
5060821285746,Active,"D-71, BLACK COW MAGGIE","D-71, BLACK COW MAGGIE LEATHER BAGS",ASHWOOD,,,,,15/02/2022 12:40:18,black,d-71,,d-71-black-,0004416500,,
5061042995421,Active,D-71 | BLACK | Size:ONE SIZE,D-71 | BLACK | Size:ONE SIZE | 3 Section Vintage Woven Leather Shoulder Bag Black :  D-71,Ashwood,,https://www.leathercompany.co.uk/handbags-c6/3-section-vintage-woven-leather-shoulder-bag-black-d-71-p6370,,0004416500,01/02/2024 16:41:34,black,d-71,,d-71-black-,0004416500,,
5060821285821,Active,"D-77, BLACK COW MAGGIE",D-77 BLACK COW MAGGIE LEATHER BAGS,ASHWOOD,,,,,15/02/2022 12:51:04,black,d-77,,d-77-black-,0004416700,D-77 BLACK,Yes
5061042995902,Active,D-77 | BLACK | Size:ONE SIZE,D-77 | BLACK | Size:ONE SIZE | Ashwood Vintage Woven Leather Shoulder Bag Black: D-77,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/leather-handbags-c10/ashwood-vintage-woven-leather-shoulder-bag-black-d-77-p6375,,0004416700,02/02/2024 15:42:29,black,d-77,,d-77-black-,0004416700,,
5060821285814,Active,"D-77, NAVY COW MAGGIE",D-77 NAVY COW MAGGIE LEATHER BAGS,ASHWOOD,,,,,15/02/2022 12:50:43,navy,d-77,,d-77-navy-,0004416900,D-77 NAVY,Yes
5061042995957,Active,D-77 | NAVY | Size:ONE SIZE,D-77 | NAVY | Size:ONE SIZE | Ashwood Vintage Woven Leather Shoulder Bag Navy: D-77,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/leather-handbags-c10/ashwood-vintage-woven-leather-shoulder-bag-navy-d-77-p6379,,0004416900,02/02/2024 16:05:08,navy,d-77,,d-77-navy-,0004416900,,
5060821285807,Active,"D-77, COGNAC COW MAGGIE",D-77 COGNAC COW MAGGIE LEATHER BAGS,ASHWOOD,,,,,15/02/2022 12:50:19,cognac,d-77,,d-77-cognac-,0004417000,D-77 COGNAC,Yes
5061042995919,Active,D-77 | COGNAC | Size:ONE SIZE,D-77 | COGNAC | Size:ONE SIZE | Ashwood Vintage Woven Leather Shoulder Bag Cognac: D-77,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/leather-handbags-c10/ashwood-vintage-woven-leather-shoulder-bag-cognac-d-77-p6376,,0004417000,02/02/2024 15:43:36,cognac,d-77,,d-77-cognac-,0004417000,,
5060821285869,Active,"D-77, RED COW MAGGIE",D-77 RED COW MAGGIE LEATHER BAGS,ASHWOOD,,,,,15/02/2022 12:52:54,red,d-77,,d-77-red-,0004417400,D-77 RED,Yes
5061042995940,Active,D-77 | RED | Size:ONE SIZE,D-77 | RED | Size:ONE SIZE | Ashwood Vintage Woven Leather Shoulder Bag Red: D-77,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-vintage-woven-leather-shoulder-bag-red-d-77-p6380,,0004417400,02/02/2024 16:03:50,red,d-77,,d-77-red-,0004417400,,
5060821288662,Active,"STYLE: L-75, COLOUR: BLACK","L-75, BLACK, RUCKSACK, MICHIGAN CROC LEATHER",ASHWOOD,,,,,17/08/2022 16:19:44,black,l-75,,l-75-black-,0004418900,L-75 BLACK,Yes
5061042993663,Active,L-75 | BLACK | Size:ONE SIZE,L-75 | BLACK | Size:ONE SIZE | Ashwood Croc Print Leather Mini Backpack Black: L-75,Ashwood,,https://www.leathercompany.co.uk/handbags-c6/backpacks-c89/ashwood-croc-print-leather-mini-backpack-black-l-75-p6393,,0004418900,21/12/2023 12:32:20,black,l-75,,l-75-black-,0004418900,,
